"TM","SUPP_ABILITY","CURR_PWR_TOT","RENEW_PWR_TOT","RENEW_PWR_SOLAR","RENEW_PWR_WIND","REG_DATE","UPD_DATE"
"202508021325",1845.00000,903.00000,369.67700,353.62800,14.55380,2025-08-02 13:32:07.000,2025-08-02 13:32:07.000
"202508021330",1844.00000,902.00000,369.06600,352.83700,14.68980,2025-08-02 13:36:08.000,2025-08-02 13:36:08.000
"202508021335",1842.00000,901.00000,366.60500,351.34600,13.76440,2025-08-02 13:46:10.000,2025-08-02 13:46:10.000
"202508021340",1843.00000,907.00000,368.30300,352.64000,14.16740,2025-08-02 13:48:09.000,2025-08-02 13:48:09.000
"202508021345",1844.00000,908.00000,368.78700,351.85200,15.44060,2025-08-02 13:48:09.000,2025-08-02 13:48:09.000
"202508021350",1843.00000,909.00000,368.45800,350.78200,16.18130,2025-08-02 14:06:08.000,2025-08-02 14:06:08.000
"202508021355",1840.00000,914.00000,365.41700,349.35000,14.57170,2025-08-02 14:06:08.000,2025-08-02 14:06:08.000
"202508021400",1839.00000,915.00000,364.44200,348.87400,14.07300,2025-08-02 14:06:08.000,2025-08-02 14:06:08.000
"202508021405",1836.00000,911.00000,359.91900,346.37400,12.05010,2025-08-02 14:18:09.000,2025-08-02 14:18:09.000
"202508021410",1833.00000,912.00000,357.20600,343.27300,12.39480,2025-08-02 14:18:09.000,2025-08-02 14:18:09.000
"202508021415",1834.00000,921.00000,357.70500,341.69100,14.51820,2025-08-02 14:28:09.000,2025-08-02 14:28:09.000
"202508021420",1831.00000,920.00000,354.98700,339.51600,13.93110,2025-08-02 14:28:09.000,2025-08-02 14:28:09.000
"202508021425",1827.00000,927.00000,351.44700,337.68400,12.26540,2025-08-02 14:28:09.000,2025-08-02 14:28:09.000
"202508021430",1825.00000,934.00000,349.24100,334.82000,12.92460,2025-08-02 14:42:07.000,2025-08-02 14:42:07.000
"202508021435",1819.00000,929.00000,342.73000,329.59200,11.59750,2025-08-02 14:42:07.000,2025-08-02 14:42:07.000
"202508021440",1812.00000,921.00000,336.02400,323.62200,10.94990,2025-08-02 15:16:05.000,2025-08-02 15:16:05.000
"202508021445",1806.00000,923.00000,329.57600,317.33400,10.74700,2025-08-02 15:16:05.000,2025-08-02 15:16:05.000
"202508021450",1805.00000,926.00000,328.84000,317.17600,10.16830,2025-08-02 15:16:05.000,2025-08-02 15:16:05.000
"202508021455",1804.00000,929.00000,328.41400,316.68500,10.23140,2025-08-02 15:16:05.000,2025-08-02 15:16:05.000
"202508021500",1803.00000,930.00000,326.73200,314.22400,11.00960,2025-08-02 15:16:05.000,2025-08-02 15:16:05.000
"202508021505",1799.00000,941.00000,325.02600,313.86700,9.66164,2025-08-02 15:16:05.000,2025-08-02 15:16:05.000
"202508021510",1796.00000,937.00000,322.34400,309.90700,10.98370,2025-08-02 15:16:05.000,2025-08-02 15:16:05.000
"202508021515",1789.00000,944.00000,315.05100,303.45000,10.10650,2025-08-02 15:24:07.000,2025-08-02 15:24:07.000
"202508021520",1784.00000,949.00000,309.98400,298.67000,9.86692,2025-08-02 15:24:07.000,2025-08-02 15:24:07.000
"202508021525",1780.00000,962.00000,306.56600,295.86500,9.25531,2025-08-02 15:28:06.000,2025-08-02 15:28:06.000
"202508021530",1776.00000,961.00000,301.41100,291.15300,8.81064,2025-08-02 15:48:05.000,2025-08-02 15:48:05.000
"202508021535",1769.00000,961.00000,294.76800,284.81100,8.46060,2025-08-02 15:48:05.000,2025-08-02 15:48:05.000
"202508021540",1762.00000,974.00000,287.97200,276.41800,10.05900,2025-08-02 15:48:05.000,2025-08-02 15:48:05.000
"202508021545",1759.00000,968.00000,284.23300,272.09800,10.51510,2025-08-02 15:52:07.000,2025-08-02 15:52:07.000
"202508021550",1756.00000,968.00000,281.92200,268.96400,11.34430,2025-08-02 15:56:08.000,2025-08-02 15:56:08.000
"202508021555",1745.00000,988.00000,270.75000,259.69400,9.39994,2025-08-02 16:04:06.000,2025-08-02 16:04:06.000
"202508021600",1743.00000,1024.00000,268.94400,255.10300,12.22660,2025-08-02 16:04:06.000,2025-08-02 16:04:06.000
"202508021605",1734.00000,1029.00000,256.81100,244.59400,10.60130,2025-08-02 16:10:13.000,2025-08-02 16:10:13.000
"202508021610",1712.00000,1019.00000,234.55700,223.43400,9.63625,2025-08-02 16:16:07.000,2025-08-02 16:16:07.000
"202508021615",1700.00000,1008.00000,223.05400,210.20200,11.32080,2025-08-02 16:24:06.000,2025-08-02 16:24:06.000
"202508021620",1682.00000,965.00000,204.84100,192.18300,11.12680,2025-08-02 16:24:06.000,2025-08-02 16:24:06.000
"202508021625",1677.00000,944.00000,200.20400,189.12600,9.63269,2025-08-02 16:34:06.000,2025-08-02 16:34:06.000
"202508021630",1677.00000,943.00000,200.09400,187.90000,10.79250,2025-08-02 16:34:06.000,2025-08-02 16:34:06.000
"202508021635",1686.00000,970.00000,208.84500,198.16600,9.23310,2025-08-02 16:46:06.000,2025-08-02 16:46:06.000
"202508021640",1695.00000,993.00000,218.85900,208.53400,8.83588,2025-08-02 16:46:06.000,2025-08-02 16:46:06.000
"202508021645",1699.00000,1027.00000,222.34800,213.31800,7.54044,2025-08-02 16:52:07.000,2025-08-02 16:52:07.000
"202508021650",1682.00000,1044.00000,205.26800,197.45800,6.27710,2025-08-02 16:52:07.000,2025-08-02 16:52:07.000
"202508021655",1676.00000,1035.00000,199.29200,190.97100,6.78626,2025-08-02 17:04:06.000,2025-08-02 17:04:06.000
"202508021700",1668.00000,1033.00000,191.28300,182.93300,6.77313,2025-08-02 17:06:08.000,2025-08-02 17:06:08.000
"202508021705",1656.00000,1026.00000,177.51000,169.55800,6.29008,2025-08-02 17:14:06.000,2025-08-02 17:14:06.000
"202508021710",1649.00000,1028.00000,171.92200,163.29700,7.00423,2025-08-02 17:20:10.000,2025-08-02 17:20:10.000
"202508021715",1645.00000,1050.00000,166.73700,158.56300,6.50172,2025-08-02 17:20:10.000,2025-08-02 17:20:10.000
"202508021720",1635.00000,1054.00000,156.56600,149.40000,5.52812,2025-08-02 17:32:07.000,2025-08-02 17:32:07.000
"202508021725",1626.00000,1053.00000,148.27700,141.21900,5.50057,2025-08-02 17:32:07.000,2025-08-02 17:32:07.000
"202508021730",1620.00000,1046.00000,142.09800,133.88800,6.51917,2025-08-02 17:32:07.000,2025-08-02 17:32:07.000
"202508021735",1613.00000,1046.00000,134.98000,126.89100,6.43715,2025-08-02 17:42:05.000,2025-08-02 17:42:05.000
"202508021740",1549.00000,1052.00000,131.10800,122.75100,6.65813,2025-08-02 17:52:04.000,2025-08-02 17:52:04.000
"202508021745",1544.00000,1063.00000,126.01900,118.43300,5.89073,2025-08-02 17:58:07.000,2025-08-02 17:58:07.000
"202508021750",1539.00000,1077.00000,120.82600,113.93600,5.24272,2025-08-02 17:58:07.000,2025-08-02 17:58:07.000
"202508021755",1532.00000,1081.00000,114.12900,108.62400,3.85894,2025-08-02 18:02:05.000,2025-08-02 18:02:05.000
"202508021800",1523.00000,1082.00000,105.19100,99.79320,3.79708,2025-08-02 18:18:07.000,2025-08-02 18:18:07.000
"202508021805",1516.00000,1083.00000,96.27830,90.38800,4.29432,2025-08-02 18:18:07.000,2025-08-02 18:18:07.000
"202508021810",1505.00000,1077.00000,85.12930,79.31470,4.26595,2025-08-02 18:18:07.000,2025-08-02 18:18:07.000
"202508021815",1496.00000,1080.00000,75.88060,70.22280,4.06545,2025-08-02 18:24:08.000,2025-08-02 18:24:08.000
"202508021820",1487.00000,1080.00000,66.62560,60.71870,4.31364,2025-08-02 18:28:07.000,2025-08-02 18:28:07.000
"202508021825",1483.00000,1076.00000,62.48010,56.53950,4.30887,2025-08-02 18:28:07.000,2025-08-02 18:28:07.000
"202508021830",1476.00000,1073.00000,55.79000,49.61780,4.54409,2025-08-02 18:36:06.000,2025-08-02 18:36:06.000
"202508021835",1469.00000,1071.00000,48.84410,43.62140,3.61106,2025-08-02 18:42:08.000,2025-08-02 18:42:08.000
"202508021840",1467.00000,1073.00000,46.66900,40.66100,4.46435,2025-08-02 18:42:08.000,2025-08-02 18:42:08.000
"202508021845",1465.00000,1075.00000,44.72720,38.76810,4.38549,2025-08-02 18:50:06.000,2025-08-02 18:50:06.000
"202508021850",1461.00000,1077.00000,41.14040,35.84780,3.80844,2025-08-02 18:56:06.000,2025-08-02 18:56:06.000
"202508021855",1458.00000,1077.00000,37.82250,32.39450,3.90202,2025-08-02 19:10:07.000,2025-08-02 19:10:07.000
"202508021900",1454.00000,1071.00000,33.83690,28.29510,4.00843,2025-08-02 19:10:07.000,2025-08-02 19:10:07.000
"202508021905",1453.00000,1068.00000,30.29120,25.04250,3.70920,2025-08-02 19:10:07.000,2025-08-02 19:10:07.000
"202508021910",1449.00000,1064.00000,25.66940,20.61820,3.50520,2025-08-02 19:20:07.000,2025-08-02 19:20:07.000
"202508021915",1445.00000,1065.00000,21.64710,16.77920,3.27279,2025-08-02 19:20:07.000,2025-08-02 19:20:07.000
"202508021920",1442.00000,1064.00000,19.45450,14.52580,3.41687,2025-08-02 19:24:06.000,2025-08-02 19:24:06.000
"202508021925",1440.00000,1063.00000,17.08970,12.02990,3.50480,2025-08-02 19:44:08.000,2025-08-02 19:44:08.000
"202508021930",1438.00000,1065.00000,15.18380,10.07370,3.59629,2025-08-02 19:44:08.000,2025-08-02 19:44:08.000
"202508021935",1436.00000,1064.00000,13.26550,7.95097,3.75304,2025-08-02 19:44:08.000,2025-08-02 19:44:08.000
"202508021940",1435.00000,1061.00000,12.62100,6.63600,4.46511,2025-08-02 19:48:06.000,2025-08-02 19:48:06.000
"202508021945",1436.00000,1061.00000,12.99050,6.93038,4.53785,2025-08-02 19:52:07.000,2025-08-02 19:52:07.000
"202508021950",1436.00000,1058.00000,12.47440,6.71746,4.23388,2025-08-02 19:52:07.000,2025-08-02 19:52:07.000
"202508021955",1435.00000,1053.00000,12.37660,6.80350,4.09287,2025-08-02 20:08:04.000,2025-08-02 20:08:04.000
"202508022000",1435.00000,1051.00000,11.63680,5.90413,4.20836,2025-08-02 20:08:04.000,2025-08-02 20:08:04.000
"202508022005",1436.00000,1050.00000,10.97230,5.81792,3.63004,2025-08-02 20:08:04.000,2025-08-02 20:08:04.000
"202508022010",1437.00000,1050.00000,11.46990,6.34631,3.64200,2025-08-02 20:14:04.000,2025-08-02 20:14:04.000
"202508022015",1437.00000,1044.00000,11.96830,6.34631,4.14046,2025-08-02 20:22:05.000,2025-08-02 20:22:05.000
"202508022020",1437.00000,1043.00000,11.82500,5.57286,4.72475,2025-08-02 21:12:08.000,2025-08-02 21:12:08.000
"202508022025",1436.00000,1038.00000,11.22290,4.72997,4.96382,2025-08-02 21:12:08.000,2025-08-02 21:12:08.000
"202508022030",1437.00000,1032.00000,11.65420,4.88444,5.28186,2025-08-02 21:12:08.000,2025-08-02 21:12:08.000
"202508022035",1436.00000,1028.00000,11.47300,4.81779,5.16547,2025-08-02 21:12:08.000,2025-08-02 21:12:08.000
"202508022040",1437.00000,1027.00000,12.57860,5.65391,5.39271,2025-08-02 21:12:08.000,2025-08-02 21:12:08.000
"202508022045",1437.00000,1025.00000,12.37810,5.44269,5.40289,2025-08-02 21:12:08.000,2025-08-02 21:12:08.000
"202508022050",1437.00000,1019.00000,12.43090,5.43544,5.46292,2025-08-02 21:12:08.000,2025-08-02 21:12:08.000
"202508022055",1437.00000,1017.00000,12.41510,5.26657,5.61863,2025-08-02 21:12:08.000,2025-08-02 21:12:08.000
"202508022100",1437.00000,1011.00000,12.23580,4.72323,5.98264,2025-08-02 21:12:08.000,2025-08-02 21:12:08.000
"202508022105",1439.00000,1009.00000,13.97690,4.73608,7.75798,2025-08-02 21:12:08.000,2025-08-02 21:12:08.000
"202508022110",1441.00000,1002.00000,15.50740,5.44299,8.62490,2025-08-02 21:20:11.000,2025-08-02 21:20:11.000
"202508022115",1441.00000,996.00000,16.35540,5.20163,9.66793,2025-08-02 21:30:13.000,2025-08-02 21:30:13.000
"202508022120",1442.00000,994.00000,16.92990,5.05529,10.43200,2025-08-02 21:30:13.000,2025-08-02 21:30:13.000
"202508022125",1443.00000,991.00000,17.71390,5.01762,11.25460,2025-08-02 21:30:13.000,2025-08-02 21:30:13.000
"202508022130",1443.00000,984.00000,18.22670,4.37390,12.45380,2025-08-02 21:44:08.000,2025-08-02 21:44:08.000
"202508022135",1445.00000,978.00000,19.74400,4.32347,13.97870,2025-08-02 21:44:08.000,2025-08-02 21:44:08.000
"202508022140",1448.00000,976.00000,22.58140,5.03085,16.10870,2025-08-02 21:48:08.000,2025-08-02 21:48:08.000
"202508022145",1449.00000,973.00000,23.77900,4.66365,17.67320,2025-08-02 21:48:08.000,2025-08-02 21:48:08.000
"202508022150",1449.00000,965.00000,23.74830,4.30385,17.95860,2025-08-02 21:58:07.000,2025-08-02 21:58:07.000
"202508022155",1449.00000,958.00000,24.01700,3.97030,18.51800,2025-08-02 22:04:06.000,2025-08-02 22:04:06.000
"202508022200",1447.00000,952.00000,22.02000,3.60838,16.83980,2025-08-02 22:04:06.000,2025-08-02 22:04:06.000
"202508022205",1449.00000,948.00000,21.96830,3.95202,16.48720,2025-08-02 22:10:10.000,2025-08-02 22:10:10.000
"202508022210",1448.00000,945.00000,20.99710,3.64636,15.82210,2025-08-02 22:24:08.000,2025-08-02 22:24:08.000
"202508022215",1447.00000,939.00000,20.28600,3.09281,15.66450,2025-08-02 22:24:08.000,2025-08-02 22:24:08.000
"202508022220",1446.00000,933.00000,18.92040,2.15308,15.23760,2025-08-02 22:28:08.000,2025-08-02 22:28:08.000
"202508022225",1446.00000,927.00000,18.51270,1.97370,15.01050,2025-08-02 22:28:08.000,2025-08-02 22:28:08.000
"202508022230",1446.00000,923.00000,19.28700,1.75227,15.96290,2025-08-02 22:46:06.000,2025-08-02 22:46:06.000
"202508022235",1448.00000,918.00000,21.02050,2.14715,17.34420,2025-08-02 22:46:06.000,2025-08-02 22:46:06.000
"202508022240",1448.00000,914.00000,20.75840,1.82339,17.36280,2025-08-02 22:46:06.000,2025-08-02 22:46:06.000
"202508022245",1448.00000,907.00000,20.75580,0.00000,18.60030,2025-08-02 22:52:07.000,2025-08-02 22:52:07.000
"202508022250",1447.00000,905.00000,20.00760,0.00000,17.83140,2025-08-02 23:08:08.000,2025-08-02 23:08:08.000
"202508022255",1445.00000,896.00000,18.32480,0.00000,16.12570,2025-08-02 23:08:08.000,2025-08-02 23:08:08.000
"202508022300",1447.00000,889.00000,20.10580,0.00000,17.96240,2025-08-02 23:08:08.000,2025-08-02 23:08:08.000
"202508022305",1447.00000,884.00000,19.44470,0.00000,17.63220,2025-08-02 23:08:08.000,2025-08-02 23:08:08.000
"202508022310",1447.00000,877.00000,19.31240,0.00000,17.62410,2025-08-02 23:14:08.000,2025-08-02 23:14:08.000
"202508022315",1448.00000,875.00000,19.36390,0.00000,17.54370,2025-08-02 23:42:08.000,2025-08-02 23:42:08.000
"202508022320",1447.00000,868.00000,19.12040,0.00000,17.36350,2025-08-02 23:42:08.000,2025-08-02 23:42:08.000
"202508022325",1447.00000,862.00000,18.50060,0.00000,17.07620,2025-08-02 23:42:08.000,2025-08-02 23:42:08.000
"202508022330",1446.00000,855.00000,18.12870,0.00000,17.00480,2025-08-02 23:42:08.000,2025-08-02 23:42:08.000
"202508022335",1446.00000,845.00000,17.78310,0.00000,16.70990,2025-08-02 23:42:08.000,2025-08-02 23:42:08.000
"202508022340",1446.00000,839.00000,18.15020,0.00000,17.00940,2025-08-02 23:52:07.000,2025-08-02 23:52:07.000
"202508022345",1447.00000,832.00000,18.58190,0.00000,17.35480,2025-08-02 23:52:07.000,2025-08-02 23:52:07.000
"202508022350",1448.00000,829.00000,19.41420,0.00000,18.18890,2025-08-02 23:54:08.000,2025-08-02 23:54:08.000
"202508030000",1444.00000,815.00000,16.30060,0.00000,14.94610,2025-08-03 00:04:07.000,2025-08-03 00:04:07.000
"202508030005",1448.00000,808.00000,14.76970,0.00000,13.36390,2025-08-03 00:08:11.000,2025-08-03 00:08:11.000
"202508030010",1450.00000,804.00000,16.40690,0.00000,14.91650,2025-08-03 00:18:06.000,2025-08-03 00:18:06.000
"202508030015",1451.00000,801.00000,17.89010,0.00000,16.23050,2025-08-03 00:18:06.000,2025-08-03 00:18:06.000
"202508030020",1449.00000,794.00000,16.41280,0.00000,14.71330,2025-08-03 00:22:07.000,2025-08-03 00:22:07.000
"202508030025",1451.00000,787.00000,18.24230,0.00000,16.53630,2025-08-03 00:32:07.000,2025-08-03 00:32:07.000
"202508030030",1454.00000,780.00000,20.98780,0.00000,19.28260,2025-08-03 00:32:07.000,2025-08-03 00:32:07.000
"202508030035",1456.00000,776.00000,22.67220,0.00000,21.01110,2025-08-03 00:38:05.000,2025-08-03 00:38:05.000
"202508030040",1456.00000,771.00000,23.23070,0.00000,21.61330,2025-08-03 00:42:05.000,2025-08-03 00:42:05.000
"202508030045",1458.00000,768.00000,24.90130,0.00000,23.28290,2025-08-03 00:46:08.000,2025-08-03 00:46:08.000
"202508030050",1457.00000,766.00000,24.38510,0.00000,22.72190,2025-08-03 00:56:06.000,2025-08-03 00:56:06.000
"202508030055",1459.00000,762.00000,26.34010,0.00000,24.72110,2025-08-03 00:56:06.000,2025-08-03 00:56:06.000
"202508030100",1458.00000,756.00000,25.43630,0.00000,23.81880,2025-08-03 01:06:09.000,2025-08-03 01:06:09.000
"202508030105",1457.00000,750.00000,24.17150,0.00000,22.59820,2025-08-03 01:06:09.000,2025-08-03 01:06:09.000
"202508030110",1457.00000,746.00000,23.65890,0.00000,22.04060,2025-08-03 01:22:09.000,2025-08-03 01:22:09.000
"202508030115",1455.00000,744.00000,21.99610,0.00000,20.34670,2025-08-03 01:22:09.000,2025-08-03 01:22:09.000
"202508030120",1454.00000,741.00000,21.35280,0.00000,19.69850,2025-08-03 01:22:09.000,2025-08-03 01:22:09.000
"202508030125",1453.00000,738.00000,20.20520,0.00000,18.53340,2025-08-03 01:30:11.000,2025-08-03 01:30:11.000
"202508030130",1453.00000,732.00000,19.82480,0.00000,18.15020,2025-08-03 01:34:09.000,2025-08-03 01:34:09.000
"202508030135",1450.00000,730.00000,17.05590,0.00000,15.38530,2025-08-03 01:44:10.000,2025-08-03 01:44:10.000
"202508030140",1448.00000,726.00000,15.64380,0.00000,13.92930,2025-08-03 01:44:10.000,2025-08-03 01:44:10.000
"202508030145",1449.00000,722.00000,15.67210,0.00000,14.00140,2025-08-03 01:46:05.000,2025-08-03 01:46:05.000
"202508030150",1447.00000,717.00000,14.01460,0.00000,12.30270,2025-08-03 02:06:08.000,2025-08-03 02:06:08.000
"202508030155",1448.00000,716.00000,14.68720,0.00000,12.97380,2025-08-03 02:06:08.000,2025-08-03 02:06:08.000
"202508030200",1447.00000,714.00000,14.33020,0.00000,12.61670,2025-08-03 02:06:08.000,2025-08-03 02:06:08.000
"202508030205",1448.00000,711.00000,15.26640,0.00000,13.55180,2025-08-03 02:06:08.000,2025-08-03 02:06:08.000
"202508030210",1448.00000,708.00000,15.36090,0.00000,13.64840,2025-08-03 02:14:06.000,2025-08-03 02:14:06.000
"202508030215",1448.00000,706.00000,14.92150,0.00000,13.16450,2025-08-03 02:18:04.000,2025-08-03 02:18:04.000
"202508030220",1447.00000,703.00000,13.62010,0.00000,11.86310,2025-08-03 02:32:08.000,2025-08-03 02:32:08.000
"202508030225",1448.00000,700.00000,15.16020,0.00000,13.44560,2025-08-03 02:32:08.000,2025-08-03 02:32:08.000
"202508030230",1449.00000,698.00000,15.55170,0.00000,13.92400,2025-08-03 02:32:08.000,2025-08-03 02:32:08.000
"202508030235",1452.00000,698.00000,19.30620,0.00000,17.63440,2025-08-03 02:44:07.000,2025-08-03 02:44:07.000
"202508030240",1452.00000,695.00000,19.14350,0.00000,17.47170,2025-08-03 02:44:07.000,2025-08-03 02:44:07.000
"202508030245",1453.00000,691.00000,20.46370,0.00000,18.78940,2025-08-03 02:58:08.000,2025-08-03 02:58:08.000
"202508030250",1453.00000,690.00000,19.74830,0.00000,18.07650,2025-08-03 02:58:08.000,2025-08-03 02:58:08.000
"202508030255",1452.00000,685.00000,18.73770,0.00000,17.06540,2025-08-03 02:58:08.000,2025-08-03 02:58:08.000
"202508030300",1454.00000,685.00000,21.10590,0.00000,19.39100,2025-08-03 03:02:09.000,2025-08-03 03:02:09.000
"202508030305",1453.00000,687.00000,22.22200,0.00000,20.50800,2025-08-03 03:08:07.000,2025-08-03 03:08:07.000
"202508030310",1457.00000,683.00000,25.78090,0.00000,24.06630,2025-08-03 03:32:07.000,2025-08-03 03:32:07.000
"202508030315",1456.00000,683.00000,24.53720,0.00000,22.82260,2025-08-03 03:32:07.000,2025-08-03 03:32:07.000
"202508030320",1457.00000,682.00000,25.52020,0.00000,23.80400,2025-08-03 03:32:07.000,2025-08-03 03:32:07.000
"202508030325",1458.00000,682.00000,27.01340,0.00000,25.34240,2025-08-03 03:32:07.000,2025-08-03 03:32:07.000
"202508030330",1457.00000,675.00000,25.63880,0.00000,23.92360,2025-08-03 03:32:07.000,2025-08-03 03:32:07.000
"202508030335",1460.00000,677.00000,28.91160,0.00000,27.15410,2025-08-03 03:42:05.000,2025-08-03 03:42:05.000
"202508030340",1459.00000,675.00000,27.54560,0.00000,25.83190,2025-08-03 03:42:05.000,2025-08-03 03:42:05.000
"202508030345",1458.00000,674.00000,26.51790,0.00000,24.80090,2025-08-03 03:50:09.000,2025-08-03 03:50:09.000
"202508030350",1458.00000,673.00000,26.99570,0.00000,25.23430,2025-08-03 04:16:09.000,2025-08-03 04:16:09.000
"202508030355",1457.00000,673.00000,25.90380,0.00000,24.18960,2025-08-03 04:16:09.000,2025-08-03 04:16:09.000
"202508030400",1457.00000,673.00000,26.06670,0.00000,24.30940,2025-08-03 04:16:09.000,2025-08-03 04:16:09.000
"202508030405",1455.00000,671.00000,23.93360,0.00000,22.17420,2025-08-03 04:16:09.000,2025-08-03 04:16:09.000
"202508030410",1453.00000,671.00000,22.40390,0.00000,20.64480,2025-08-03 04:16:09.000,2025-08-03 04:16:09.000
"202508030415",1454.00000,673.00000,23.22070,0.00000,21.41760,2025-08-03 04:18:07.000,2025-08-03 04:18:07.000
"202508030420",1455.00000,671.00000,24.36590,0.00000,22.60810,2025-08-03 04:44:09.000,2025-08-03 04:44:09.000
"202508030425",1455.00000,670.00000,24.42730,0.00000,22.67000,2025-08-03 04:44:09.000,2025-08-03 04:44:09.000
"202508030430",1454.00000,673.00000,23.88450,0.00000,22.08210,2025-08-03 04:44:09.000,2025-08-03 04:44:09.000
"202508030435",1454.00000,673.00000,23.42830,0.00000,21.71230,2025-08-03 04:44:09.000,2025-08-03 04:44:09.000
"202508030440",1454.00000,673.00000,22.85780,0.00000,21.14100,2025-08-03 04:44:09.000,2025-08-03 04:44:09.000
"202508030445",1453.00000,671.00000,21.82070,0.00000,20.10250,2025-08-03 04:54:10.000,2025-08-03 04:54:10.000
"202508030450",1453.00000,674.00000,22.20290,0.00000,20.48800,2025-08-03 04:54:10.000,2025-08-03 04:54:10.000
"202508030455",1453.00000,672.00000,22.16410,0.00000,20.48990,2025-08-03 05:06:13.000,2025-08-03 05:06:13.000
"202508030500",1453.00000,676.00000,22.64980,0.00000,20.93270,2025-08-03 05:06:13.000,2025-08-03 05:06:13.000
"202508030505",1453.00000,674.00000,22.76910,0.00000,21.09500,2025-08-03 05:10:16.000,2025-08-03 05:10:16.000
"202508030510",1451.00000,674.00000,21.01230,0.00000,19.33740,2025-08-03 05:20:22.000,2025-08-03 05:20:22.000
"202508030515",1451.00000,675.00000,20.97970,0.00000,19.36770,2025-08-03 05:20:22.000,2025-08-03 05:20:22.000
"202508030520",1451.00000,673.00000,20.85750,0.00000,19.28150,2025-08-03 05:26:06.000,2025-08-03 05:26:06.000
"202508030525",1454.00000,673.00000,23.90280,0.00000,22.36660,2025-08-03 05:36:08.000,2025-08-03 05:36:08.000
"202508030530",1458.00000,674.00000,27.99850,0.00000,26.46980,2025-08-03 05:36:08.000,2025-08-03 05:36:08.000
"202508030535",1461.00000,679.00000,31.40380,0.00000,29.88990,2025-08-03 05:38:10.000,2025-08-03 05:38:10.000
"202508030540",1463.00000,677.00000,33.12640,0.00000,31.64940,2025-08-03 06:10:05.000,2025-08-03 06:10:05.000
"202508030545",1467.00000,671.00000,36.63120,0.00000,35.06690,2025-08-03 06:10:05.000,2025-08-03 06:10:05.000
"202508030550",1468.00000,672.00000,38.10900,0.00000,36.58050,2025-08-03 06:10:05.000,2025-08-03 06:10:05.000
"202508030555",1467.00000,675.00000,37.32810,0.00000,35.74980,2025-08-03 06:10:05.000,2025-08-03 06:10:05.000
"202508030600",1470.00000,677.00000,39.84520,0.00000,38.25810,2025-08-03 06:10:05.000,2025-08-03 06:10:05.000
"202508030605",1471.00000,679.00000,39.83510,0.00000,38.30020,2025-08-03 06:10:05.000,2025-08-03 06:10:05.000
"202508030610",1470.00000,685.00000,38.69650,0.00000,37.11660,2025-08-03 06:18:06.000,2025-08-03 06:18:06.000
"202508030615",1473.00000,684.00000,42.43420,0.00000,40.48120,2025-08-03 06:18:06.000,2025-08-03 06:18:06.000
"202508030620",1473.00000,686.00000,42.39570,0.00000,40.63130,2025-08-03 06:30:08.000,2025-08-03 06:30:08.000
"202508030625",1470.00000,688.00000,39.36840,1.03653,36.76560,2025-08-03 06:30:08.000,2025-08-03 06:30:08.000
"202508030630",1471.00000,689.00000,40.33330,1.54814,37.26260,2025-08-03 06:38:06.000,2025-08-03 06:38:06.000
"202508030635",1473.00000,693.00000,41.57590,1.90455,38.15610,2025-08-03 06:38:06.000,2025-08-03 06:38:06.000
"202508030640",1473.00000,694.00000,42.38690,2.46916,38.36190,2025-08-03 06:48:05.000,2025-08-03 06:48:05.000
"202508030645",1471.00000,698.00000,40.13500,3.54461,35.03450,2025-08-03 07:10:07.000,2025-08-03 07:10:07.000
"202508030650",1473.00000,697.00000,42.54430,4.11560,36.87020,2025-08-03 07:10:07.000,2025-08-03 07:10:07.000
"202508030655",1474.00000,700.00000,43.04750,5.19151,36.33730,2025-08-03 07:10:07.000,2025-08-03 07:10:07.000
"202508030700",1475.00000,700.00000,43.56090,7.07229,34.90550,2025-08-03 07:10:07.000,2025-08-03 07:10:07.000
"202508030705",1474.00000,711.00000,44.44700,9.12792,33.78700,2025-08-03 07:10:07.000,2025-08-03 07:10:07.000
"202508030710",1479.00000,714.00000,49.15050,10.94470,36.67540,2025-08-03 07:20:05.000,2025-08-03 07:20:05.000
"202508030715",1487.00000,719.00000,57.23300,13.34440,42.36550,2025-08-03 07:20:05.000,2025-08-03 07:20:05.000
"202508030720",1489.00000,723.00000,58.67290,15.37400,41.78320,2025-08-03 07:32:05.000,2025-08-03 07:32:05.000
"202508030725",1492.00000,728.00000,62.33080,16.16560,44.70130,2025-08-03 07:32:05.000,2025-08-03 07:32:05.000
"202508030730",1495.00000,731.00000,65.97500,17.48740,47.02370,2025-08-03 07:36:05.000,2025-08-03 07:36:05.000
"202508030735",1496.00000,734.00000,65.69670,17.65920,46.61860,2025-08-03 07:42:06.000,2025-08-03 07:42:06.000
"202508030740",1495.00000,738.00000,64.98630,18.34580,45.22330,2025-08-03 07:44:05.000,2025-08-03 07:44:05.000
"202508030745",1497.00000,740.00000,67.09000,18.97240,46.79030,2025-08-03 07:48:05.000,2025-08-03 07:48:05.000
"202508030750",1505.00000,741.00000,75.19880,19.70810,54.12020,2025-08-03 07:56:06.000,2025-08-03 07:56:06.000
"202508030755",1520.00000,746.00000,91.35010,19.79130,70.19040,2025-08-03 08:00:11.000,2025-08-03 08:00:11.000
"202508030800",1530.00000,746.00000,99.85610,21.02600,77.46990,2025-08-03 08:10:05.000,2025-08-03 08:10:05.000
