"CRTN_TM","FCST_TM","LEAD_TM","FCST_PROD_CD","FCST_QG01","FCST_QG02","FCST_QG03","FCST_QG04","FCST_QG05","FCST_QG06","FCST_QGEN","FCST_QGMX","FCST_QGMN","REG_DATE","UPD_DATE"
"202508012100","202508031300","04000","03",727.209186,,,,,,727.209186,727.209186,727.209186,2025-08-01 20:45:03.000,2025-08-01 20:45:03.000
"202508012100","202508031400","04100","03",762.084084,,,,,,762.084084,762.084084,762.084084,2025-08-01 20:45:03.000,2025-08-01 20:45:03.000
"202508012100","202508031500","04200","03",767.672521,,,,,,767.672521,767.672521,767.672521,2025-08-01 20:45:03.000,2025-08-01 20:45:03.000
"202508012100","202508031600","04300","03",826.223130,,,,,,826.223130,826.223130,826.223130,2025-08-01 20:45:03.000,2025-08-01 20:45:03.000
"202508012100","202508031700","04400","03",976.226517,,,,,,976.226517,976.226517,976.226517,2025-08-01 20:45:03.000,2025-08-01 20:45:03.000
"202508012100","202508031800","04500","03",1013.818748,,,,,,1013.818748,1013.818748,1013.818748,2025-08-01 20:45:03.000,2025-08-01 20:45:03.000
"202508012100","202508031900","04600","03",1007.924452,,,,,,1007.924452,1007.924452,1007.924452,2025-08-01 20:45:03.000,2025-08-01 20:45:03.000
"202508012100","202508032000","04700","03",979.839609,,,,,,979.839609,979.839609,979.839609,2025-08-01 20:45:03.000,2025-08-01 20:45:03.000
"202508012100","202508032100","04800","03",911.366782,,,,,,911.366782,911.366782,911.366782,2025-08-01 20:45:03.000,2025-08-01 20:45:03.000
"202508020300","202508020300","00000","03",660.696591,,,,,,660.696591,660.696591,660.696591,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508020400","00100","03",652.114520,,,,,,652.114520,652.114520,652.114520,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508020500","00200","03",607.333144,,,,,,607.333144,607.333144,607.333144,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508020600","00300","03",703.078623,,,,,,703.078623,703.078623,703.078623,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508020700","00400","03",698.598831,,,,,,698.598831,698.598831,698.598831,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508020800","00500","03",781.254663,,,,,,781.254663,781.254663,781.254663,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508020900","00600","03",815.699011,,,,,,815.699011,815.699011,815.699011,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508021000","00700","03",929.569320,,,,,,929.569320,929.569320,929.569320,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508021100","00800","03",858.674144,,,,,,858.674144,858.674144,858.674144,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508021200","00900","03",838.546379,,,,,,838.546379,838.546379,838.546379,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508021300","01000","03",837.014103,,,,,,837.014103,837.014103,837.014103,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508021400","01100","03",861.174504,,,,,,861.174504,861.174504,861.174504,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508021500","01200","03",932.113096,,,,,,932.113096,932.113096,932.113096,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508021600","01300","03",973.137057,,,,,,973.137057,973.137057,973.137057,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508021700","01400","03",940.261050,,,,,,940.261050,940.261050,940.261050,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508021800","01500","03",1072.647237,,,,,,1072.647237,1072.647237,1072.647237,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508021900","01600","03",986.610269,,,,,,986.610269,986.610269,986.610269,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508022000","01700","03",999.075701,,,,,,999.075701,999.075701,999.075701,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508022100","01800","03",840.702956,,,,,,840.702956,840.702956,840.702956,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508022200","01900","03",804.477251,,,,,,804.477251,804.477251,804.477251,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508022300","02000","03",812.831301,,,,,,812.831301,812.831301,812.831301,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508030000","02100","03",694.543881,,,,,,694.543881,694.543881,694.543881,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508030100","02200","03",723.601846,,,,,,723.601846,723.601846,723.601846,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508030200","02300","03",641.737060,,,,,,641.737060,641.737060,641.737060,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508030300","02400","03",650.181553,,,,,,650.181553,650.181553,650.181553,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508030400","02500","03",678.191932,,,,,,678.191932,678.191932,678.191932,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508030500","02600","03",644.643451,,,,,,644.643451,644.643451,644.643451,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508030600","02700","03",627.718487,,,,,,627.718487,627.718487,627.718487,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508030700","02800","03",702.192182,,,,,,702.192182,702.192182,702.192182,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508030800","02900","03",760.656370,,,,,,760.656370,760.656370,760.656370,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508030900","03000","03",885.366689,,,,,,885.366689,885.366689,885.366689,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508031000","03100","03",756.970933,,,,,,756.970933,756.970933,756.970933,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508031100","03200","03",861.564989,,,,,,861.564989,861.564989,861.564989,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508031200","03300","03",839.423998,,,,,,839.423998,839.423998,839.423998,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508031300","03400","03",859.918335,,,,,,859.918335,859.918335,859.918335,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508031400","03500","03",864.047144,,,,,,864.047144,864.047144,864.047144,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508031500","03600","03",883.617246,,,,,,883.617246,883.617246,883.617246,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508031600","03700","03",866.671265,,,,,,866.671265,866.671265,866.671265,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508031700","03800","03",906.972720,,,,,,906.972720,906.972720,906.972720,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508031800","03900","03",979.733663,,,,,,979.733663,979.733663,979.733663,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508031900","04000","03",988.461853,,,,,,988.461853,988.461853,988.461853,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508032000","04100","03",953.182696,,,,,,953.182696,953.182696,953.182696,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508032100","04200","03",874.704408,,,,,,874.704408,874.704408,874.704408,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508032200","04300","03",855.263257,,,,,,855.263257,855.263257,855.263257,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508032300","04400","03",774.061215,,,,,,774.061215,774.061215,774.061215,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508040000","04500","03",780.590838,,,,,,780.590838,780.590838,780.590838,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508040100","04600","03",632.278668,,,,,,632.278668,632.278668,632.278668,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508040200","04700","03",599.239029,,,,,,599.239029,599.239029,599.239029,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020300","202508040300","04800","03",670.024692,,,,,,670.024692,670.024692,670.024692,2025-08-02 02:45:03.000,2025-08-02 02:45:03.000
"202508020900","202508020900","00000","03",859.627179,,,,,,859.627179,859.627179,859.627179,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508021000","00100","03",887.071549,,,,,,887.071549,887.071549,887.071549,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508021100","00200","03",907.715290,,,,,,907.715290,907.715290,907.715290,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508021200","00300","03",839.793726,,,,,,839.793726,839.793726,839.793726,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508021300","00400","03",829.246689,,,,,,829.246689,829.246689,829.246689,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508021400","00500","03",890.144793,,,,,,890.144793,890.144793,890.144793,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508021500","00600","03",898.854647,,,,,,898.854647,898.854647,898.854647,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508021600","00700","03",940.868183,,,,,,940.868183,940.868183,940.868183,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508021700","00800","03",991.128828,,,,,,991.128828,991.128828,991.128828,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508021800","00900","03",1000.667999,,,,,,1000.667999,1000.667999,1000.667999,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508021900","01000","03",984.667529,,,,,,984.667529,984.667529,984.667529,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508022000","01100","03",998.842448,,,,,,998.842448,998.842448,998.842448,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508022100","01200","03",911.693527,,,,,,911.693527,911.693527,911.693527,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508022200","01300","03",839.081080,,,,,,839.081080,839.081080,839.081080,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508022300","01400","03",803.474184,,,,,,803.474184,803.474184,803.474184,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508030000","01500","03",751.567706,,,,,,751.567706,751.567706,751.567706,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508030100","01600","03",682.915420,,,,,,682.915420,682.915420,682.915420,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508030200","01700","03",686.249291,,,,,,686.249291,686.249291,686.249291,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508030300","01800","03",655.878227,,,,,,655.878227,655.878227,655.878227,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508030400","01900","03",646.593391,,,,,,646.593391,646.593391,646.593391,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508030500","02000","03",688.727467,,,,,,688.727467,688.727467,688.727467,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508030600","02100","03",713.323910,,,,,,713.323910,713.323910,713.323910,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508030700","02200","03",748.026484,,,,,,748.026484,748.026484,748.026484,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508030800","02300","03",830.810922,,,,,,830.810922,830.810922,830.810922,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508030900","02400","03",854.381314,,,,,,854.381314,854.381314,854.381314,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508031000","02500","03",846.021599,,,,,,846.021599,846.021599,846.021599,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508031100","02600","03",772.974689,,,,,,772.974689,772.974689,772.974689,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508031200","02700","03",813.515105,,,,,,813.515105,813.515105,813.515105,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508031300","02800","03",832.829424,,,,,,832.829424,832.829424,832.829424,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508031400","02900","03",823.063875,,,,,,823.063875,823.063875,823.063875,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508031500","03000","03",883.131669,,,,,,883.131669,883.131669,883.131669,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508031600","03100","03",895.710484,,,,,,895.710484,895.710484,895.710484,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508031700","03200","03",955.783510,,,,,,955.783510,955.783510,955.783510,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508031800","03300","03",987.295629,,,,,,987.295629,987.295629,987.295629,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508031900","03400","03",1000.600194,,,,,,1000.600194,1000.600194,1000.600194,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508032000","03500","03",986.730788,,,,,,986.730788,986.730788,986.730788,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508032100","03600","03",914.254081,,,,,,914.254081,914.254081,914.254081,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508032200","03700","03",847.645508,,,,,,847.645508,847.645508,847.645508,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508032300","03800","03",815.090970,,,,,,815.090970,815.090970,815.090970,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508040000","03900","03",721.652122,,,,,,721.652122,721.652122,721.652122,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508040100","04000","03",675.418881,,,,,,675.418881,675.418881,675.418881,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508040200","04100","03",648.342402,,,,,,648.342402,648.342402,648.342402,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508040300","04200","03",655.988303,,,,,,655.988303,655.988303,655.988303,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508040400","04300","03",665.608792,,,,,,665.608792,665.608792,665.608792,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508040500","04400","03",688.450906,,,,,,688.450906,688.450906,688.450906,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508040600","04500","03",708.939729,,,,,,708.939729,708.939729,708.939729,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508040700","04600","03",761.809620,,,,,,761.809620,761.809620,761.809620,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508040800","04700","03",829.453693,,,,,,829.453693,829.453693,829.453693,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508020900","202508040900","04800","03",853.394809,,,,,,853.394809,853.394809,853.394809,2025-08-02 08:45:03.000,2025-08-02 08:45:03.000
"202508021500","202508021500","00000","03",884.499535,,,,,,884.499535,884.499535,884.499535,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508021600","00100","03",871.641196,,,,,,871.641196,871.641196,871.641196,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508021700","00200","03",990.172161,,,,,,990.172161,990.172161,990.172161,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508021800","00300","03",1029.977098,,,,,,1029.977098,1029.977098,1029.977098,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508021900","00400","03",1025.260269,,,,,,1025.260269,1025.260269,1025.260269,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508022000","00500","03",967.202675,,,,,,967.202675,967.202675,967.202675,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508022100","00600","03",951.446702,,,,,,951.446702,951.446702,951.446702,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508022200","00700","03",881.338334,,,,,,881.338334,881.338334,881.338334,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508022300","00800","03",865.525582,,,,,,865.525582,865.525582,865.525582,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508030000","00900","03",836.094624,,,,,,836.094624,836.094624,836.094624,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508030100","01000","03",740.577967,,,,,,740.577967,740.577967,740.577967,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508030200","01100","03",713.488948,,,,,,713.488948,713.488948,713.488948,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508030300","01200","03",605.688739,,,,,,605.688739,605.688739,605.688739,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508030400","01300","03",682.218600,,,,,,682.218600,682.218600,682.218600,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508030500","01400","03",708.060121,,,,,,708.060121,708.060121,708.060121,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508030600","01500","03",673.730648,,,,,,673.730648,673.730648,673.730648,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508030700","01600","03",693.388036,,,,,,693.388036,693.388036,693.388036,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508030800","01700","03",795.236934,,,,,,795.236934,795.236934,795.236934,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508030900","01800","03",778.714217,,,,,,778.714217,778.714217,778.714217,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508031000","01900","03",789.152671,,,,,,789.152671,789.152671,789.152671,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508031100","02000","03",818.531132,,,,,,818.531132,818.531132,818.531132,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508031200","02100","03",788.281020,,,,,,788.281020,788.281020,788.281020,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508031300","02200","03",823.441604,,,,,,823.441604,823.441604,823.441604,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508031400","02300","03",793.404766,,,,,,793.404766,793.404766,793.404766,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508031500","02400","03",814.746668,,,,,,814.746668,814.746668,814.746668,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508031600","02500","03",885.784504,,,,,,885.784504,885.784504,885.784504,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508031700","02600","03",905.365027,,,,,,905.365027,905.365027,905.365027,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508031800","02700","03",968.134867,,,,,,968.134867,968.134867,968.134867,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508031900","02800","03",984.667875,,,,,,984.667875,984.667875,984.667875,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508032000","02900","03",929.757039,,,,,,929.757039,929.757039,929.757039,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508032100","03000","03",947.342498,,,,,,947.342498,947.342498,947.342498,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508032200","03100","03",819.440665,,,,,,819.440665,819.440665,819.440665,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508032300","03200","03",828.217416,,,,,,828.217416,828.217416,828.217416,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508040000","03300","03",748.985530,,,,,,748.985530,748.985530,748.985530,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508040100","03400","03",688.884029,,,,,,688.884029,688.884029,688.884029,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508040200","03500","03",630.047475,,,,,,630.047475,630.047475,630.047475,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508040300","03600","03",619.611096,,,,,,619.611096,619.611096,619.611096,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508040400","03700","03",591.923613,,,,,,591.923613,591.923613,591.923613,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508040500","03800","03",649.681403,,,,,,649.681403,649.681403,649.681403,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508040600","03900","03",676.038122,,,,,,676.038122,676.038122,676.038122,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508040700","04000","03",690.735763,,,,,,690.735763,690.735763,690.735763,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508040800","04100","03",750.339818,,,,,,750.339818,750.339818,750.339818,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508040900","04200","03",796.042293,,,,,,796.042293,796.042293,796.042293,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508041000","04300","03",784.431691,,,,,,784.431691,784.431691,784.431691,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508041100","04400","03",871.984676,,,,,,871.984676,871.984676,871.984676,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508041200","04500","03",836.571985,,,,,,836.571985,836.571985,836.571985,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508041300","04600","03",852.351958,,,,,,852.351958,852.351958,852.351958,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508041400","04700","03",824.699805,,,,,,824.699805,824.699805,824.699805,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508021500","202508041500","04800","03",884.212141,,,,,,884.212141,884.212141,884.212141,2025-08-02 14:45:03.000,2025-08-02 14:45:03.000
"202508022100","202508022100","00000","03",962.817607,,,,,,962.817607,962.817607,962.817607,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508022200","00100","03",917.120451,,,,,,917.120451,917.120451,917.120451,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508022300","00200","03",820.751969,,,,,,820.751969,820.751969,820.751969,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508030000","00300","03",759.864286,,,,,,759.864286,759.864286,759.864286,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508030100","00400","03",703.987052,,,,,,703.987052,703.987052,703.987052,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508030200","00500","03",700.439474,,,,,,700.439474,700.439474,700.439474,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508030300","00600","03",649.791349,,,,,,649.791349,649.791349,649.791349,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508030400","00700","03",689.766599,,,,,,689.766599,689.766599,689.766599,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508030500","00800","03",691.355026,,,,,,691.355026,691.355026,691.355026,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508030600","00900","03",656.192994,,,,,,656.192994,656.192994,656.192994,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508030700","01000","03",744.177588,,,,,,744.177588,744.177588,744.177588,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508030800","01100","03",825.354592,,,,,,825.354592,825.354592,825.354592,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508030900","01200","03",846.902072,,,,,,846.902072,846.902072,846.902072,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508031000","01300","03",831.088326,,,,,,831.088326,831.088326,831.088326,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508031100","01400","03",787.217067,,,,,,787.217067,787.217067,787.217067,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508031200","01500","03",815.702557,,,,,,815.702557,815.702557,815.702557,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508031300","01600","03",817.015678,,,,,,817.015678,817.015678,817.015678,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508031400","01700","03",801.594795,,,,,,801.594795,801.594795,801.594795,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508031500","01800","03",857.486818,,,,,,857.486818,857.486818,857.486818,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508031600","01900","03",937.736257,,,,,,937.736257,937.736257,937.736257,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508031700","02000","03",944.662377,,,,,,944.662377,944.662377,944.662377,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508031800","02100","03",990.767143,,,,,,990.767143,990.767143,990.767143,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508031900","02200","03",1058.198503,,,,,,1058.198503,1058.198503,1058.198503,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508032000","02300","03",978.497992,,,,,,978.497992,978.497992,978.497992,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508032100","02400","03",951.878960,,,,,,951.878960,951.878960,951.878960,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508032200","02500","03",868.300277,,,,,,868.300277,868.300277,868.300277,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508032300","02600","03",821.551361,,,,,,821.551361,821.551361,821.551361,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508040000","02700","03",741.334656,,,,,,741.334656,741.334656,741.334656,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508040100","02800","03",671.680795,,,,,,671.680795,671.680795,671.680795,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508040200","02900","03",680.643535,,,,,,680.643535,680.643535,680.643535,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508040300","03000","03",599.648887,,,,,,599.648887,599.648887,599.648887,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508040400","03100","03",614.432625,,,,,,614.432625,614.432625,614.432625,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508040500","03200","03",631.191103,,,,,,631.191103,631.191103,631.191103,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508040600","03300","03",685.091305,,,,,,685.091305,685.091305,685.091305,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508040700","03400","03",743.515969,,,,,,743.515969,743.515969,743.515969,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508040800","03500","03",798.472037,,,,,,798.472037,798.472037,798.472037,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508040900","03600","03",824.795978,,,,,,824.795978,824.795978,824.795978,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
"202508022100","202508041000","03700","03",856.781307,,,,,,856.781307,856.781307,856.781307,2025-08-02 20:45:03.000,2025-08-02 20:45:03.000
