"PWR_EXC_TP_CD","AREA_GRP_CD","AREA_GRP_ID","CRTN_TM","FCST_TM","LEAD_TM","FCST_PROD_CD","FCST_WSPD","FCST_WDIR","FCST_WSL2","FCST_WDL2","FCST_TEMP","FCST_HUMI","FCST_PSFC","REG_DATE","UPD_DATE"
"09","01","9861_015","202508040300","202508052100","04200","03",1.54,199.77,4.31,204.94,27.36,95.77,989.70,2025-08-04 03:30:05.000,2025-08-04 03:30:05.000
"09","01","1968_005","202508040900","202508050000","01500","03",1.24,169.07,3.80,206.96,27.05,95.34,996.21,2025-08-04 08:51:10.000,2025-08-04 08:51:10.000
"09","01","1969_016","202508040900","202508050000","01500","03",1.34,179.25,4.06,214.17,27.04,96.98,988.60,2025-08-04 08:52:14.000,2025-08-04 08:52:14.000
"09","01","4593_001","202508040900","202508050000","01500","03",1.35,77.19,3.55,182.96,26.07,93.15,975.05,2025-08-04 08:53:19.000,2025-08-04 08:53:19.000
"09","01","4593_002","202508040900","202508050000","01500","03",1.33,82.12,3.69,191.24,25.94,93.24,974.98,2025-08-04 08:54:24.000,2025-08-04 08:54:24.000
"09","01","4593_003","202508040900","202508050000","01500","03",1.30,82.12,3.72,191.24,25.96,93.21,975.24,2025-08-04 08:55:29.000,2025-08-04 08:55:29.000
"09","01","4593_004","202508040900","202508050000","01500","03",1.28,82.12,3.68,191.24,25.99,93.19,975.70,2025-08-04 08:56:34.000,2025-08-04 08:56:34.000
"09","01","4593_005","202508040900","202508050000","01500","03",1.25,99.84,3.40,193.86,25.92,92.42,974.27,2025-08-04 08:57:39.000,2025-08-04 08:57:39.000
"09","01","4593_006","202508040900","202508050000","01500","03",1.16,99.84,3.53,193.86,26.04,92.24,974.71,2025-08-04 08:58:44.000,2025-08-04 08:58:44.000
"09","01","4593_007","202508040900","202508050000","01500","03",1.20,80.39,3.36,188.99,26.09,93.13,975.12,2025-08-04 08:59:49.000,2025-08-04 08:59:49.000
"09","01","4593_008","202508040900","202508050000","01500","03",1.14,99.84,3.52,193.86,26.01,92.46,974.46,2025-08-04 09:00:54.000,2025-08-04 09:00:54.000
"09","01","4593_009","202508040900","202508050000","01500","03",1.15,99.84,3.34,193.86,26.03,92.51,975.25,2025-08-04 09:02:00.000,2025-08-04 09:02:00.000
"09","01","4593_010","202508040900","202508050000","01500","03",1.21,99.84,3.40,193.86,25.90,92.58,974.43,2025-08-04 09:03:05.000,2025-08-04 09:03:05.000
"09","01","4593_011","202508040900","202508050000","01500","03",1.22,99.84,3.32,193.86,25.99,92.53,975.22,2025-08-04 09:04:10.000,2025-08-04 09:04:10.000
"09","01","4593_012","202508040900","202508050000","01500","03",1.25,82.12,3.67,191.24,26.00,93.23,976.26,2025-08-04 09:05:15.000,2025-08-04 09:05:15.000
"09","01","4593_013","202508040900","202508050000","01500","03",1.30,82.12,3.76,191.24,26.01,93.20,976.19,2025-08-04 09:06:20.000,2025-08-04 09:06:20.000
"09","01","4593_014","202508040900","202508050000","01500","03",1.33,82.12,3.73,191.24,25.98,93.19,975.72,2025-08-04 09:07:26.000,2025-08-04 09:07:26.000
"09","01","4593_015","202508040900","202508050000","01500","03",1.37,82.12,3.75,191.24,25.99,93.14,975.28,2025-08-04 09:08:31.000,2025-08-04 09:08:31.000
"09","01","8711_001","202508040900","202508050000","01500","03",2.88,206.18,4.83,215.72,25.08,95.94,967.62,2025-08-04 09:09:36.000,2025-08-04 09:09:36.000
"09","01","8711_002","202508040900","202508050000","01500","03",3.22,207.55,4.81,220.43,25.10,96.27,968.73,2025-08-04 09:10:41.000,2025-08-04 09:10:41.000
"09","01","8711_003","202508040900","202508050000","01500","03",2.92,207.55,4.76,220.43,25.11,96.55,968.94,2025-08-04 09:11:46.000,2025-08-04 09:11:46.000
"09","01","8711_004","202508040900","202508050000","01500","03",2.96,207.55,4.78,220.43,25.07,96.88,969.17,2025-08-04 09:12:51.000,2025-08-04 09:12:51.000
"09","01","8711_005","202508040900","202508050000","01500","03",2.73,207.55,4.68,220.43,25.10,96.12,968.04,2025-08-04 09:13:56.000,2025-08-04 09:13:56.000
"09","01","8711_006","202508040900","202508050000","01500","03",2.74,207.55,4.68,220.43,25.08,96.14,967.78,2025-08-04 09:15:02.000,2025-08-04 09:15:02.000
"09","01","8711_007","202508040900","202508050000","01500","03",2.97,208.24,4.95,220.65,25.14,95.66,969.67,2025-08-04 09:16:07.000,2025-08-04 09:16:07.000
"09","01","8711_008","202508040900","202508050000","01500","03",2.98,207.55,4.81,220.43,25.09,96.58,968.64,2025-08-04 09:17:12.000,2025-08-04 09:17:12.000
"09","01","8711_009","202508040900","202508050000","01500","03",2.94,207.55,4.81,220.43,25.09,96.50,968.50,2025-08-04 09:18:17.000,2025-08-04 09:18:17.000
"09","01","8711_010","202508040900","202508050000","01500","03",3.05,208.24,4.91,220.65,25.13,96.05,969.84,2025-08-04 09:19:22.000,2025-08-04 09:19:22.000
"09","01","8711_011","202508040900","202508050000","01500","03",3.06,207.55,4.82,220.43,25.07,96.99,969.00,2025-08-04 09:20:27.000,2025-08-04 09:20:27.000
"09","01","8711_012","202508040900","202508050000","01500","03",3.07,207.55,4.78,220.43,25.05,96.98,968.80,2025-08-04 09:21:32.000,2025-08-04 09:21:32.000
"09","01","8711_013","202508040900","202508050000","01500","03",3.05,207.55,4.72,220.43,25.03,96.81,968.47,2025-08-04 09:22:38.000,2025-08-04 09:22:38.000
"09","01","8931_002","202508040900","202508050000","01500","03",1.67,187.85,2.96,242.53,27.48,90.86,1007.19,2025-08-04 09:23:42.000,2025-08-04 09:23:42.000
"09","01","9581_001","202508040900","202508050000","01500","03",3.00,193.72,6.19,197.28,26.20,93.48,987.13,2025-08-04 09:24:47.000,2025-08-04 09:24:47.000
"09","01","9581_002","202508040900","202508050000","01500","03",3.05,193.72,6.09,197.28,26.27,93.45,987.46,2025-08-04 09:25:51.000,2025-08-04 09:25:51.000
"09","01","9861_011","202508040900","202508050000","01500","03",1.19,218.96,3.95,249.87,27.31,95.87,994.43,2025-08-04 09:26:56.000,2025-08-04 09:26:56.000
"09","01","9861_013","202508040900","202508050000","01500","03",1.22,218.96,3.82,249.87,27.38,96.18,994.15,2025-08-04 09:28:01.000,2025-08-04 09:28:01.000
"09","01","9861_014","202508040900","202508050000","01500","03",1.20,218.96,3.87,249.87,27.49,96.62,993.24,2025-08-04 09:29:06.000,2025-08-04 09:29:06.000
"09","01","9861_015","202508040900","202508050000","01500","03",1.29,186.58,3.96,221.23,26.98,96.77,988.97,2025-08-04 09:30:10.000,2025-08-04 09:30:10.000
"09","01","1968_005","202508040900","202508050100","01600","03",1.69,198.70,4.32,201.79,26.98,95.05,995.62,2025-08-04 08:51:10.000,2025-08-04 08:51:10.000
"09","01","1969_016","202508040900","202508050100","01600","03",1.82,196.53,4.81,202.09,26.97,96.78,988.17,2025-08-04 08:52:14.000,2025-08-04 08:52:14.000
"09","01","4593_001","202508040900","202508050100","01600","03",1.39,91.96,3.35,156.93,26.05,92.83,974.50,2025-08-04 08:53:19.000,2025-08-04 08:53:19.000
"09","01","4593_002","202508040900","202508050100","01600","03",1.21,168.63,3.67,195.20,26.06,92.99,974.54,2025-08-04 08:54:24.000,2025-08-04 08:54:24.000
"09","01","4593_003","202508040900","202508050100","01600","03",1.20,168.63,3.71,195.20,26.07,92.86,974.79,2025-08-04 08:55:29.000,2025-08-04 08:55:29.000
"09","01","4593_004","202508040900","202508050100","01600","03",1.19,168.63,3.71,195.20,26.09,92.92,975.25,2025-08-04 08:56:34.000,2025-08-04 08:56:34.000
"09","01","4593_005","202508040900","202508050100","01600","03",1.36,172.53,3.74,196.66,26.08,93.04,974.09,2025-08-04 08:57:39.000,2025-08-04 08:57:39.000
"09","01","4593_006","202508040900","202508050100","01600","03",1.29,172.53,3.80,196.66,26.09,93.09,974.44,2025-08-04 08:58:44.000,2025-08-04 08:58:44.000
"09","01","4593_007","202508040900","202508050100","01600","03",1.16,190.23,3.51,199.40,26.05,92.57,974.56,2025-08-04 08:59:49.000,2025-08-04 08:59:49.000
"09","01","4593_008","202508040900","202508050100","01600","03",1.30,172.53,3.81,196.66,26.06,93.06,974.28,2025-08-04 09:00:54.000,2025-08-04 09:00:54.000
"09","01","4593_009","202508040900","202508050100","01600","03",1.30,172.53,3.74,196.66,26.11,93.00,975.05,2025-08-04 09:02:00.000,2025-08-04 09:02:00.000
"09","01","4593_010","202508040900","202508050100","01600","03",1.32,172.53,3.67,196.66,26.07,93.06,974.29,2025-08-04 09:03:05.000,2025-08-04 09:03:05.000
"09","01","4593_011","202508040900","202508050100","01600","03",1.38,172.53,3.90,196.66,26.11,93.04,975.03,2025-08-04 09:04:10.000,2025-08-04 09:04:10.000
"09","01","4593_012","202508040900","202508050100","01600","03",1.19,168.63,3.68,195.20,26.11,92.96,975.84,2025-08-04 09:05:15.000,2025-08-04 09:05:15.000
"09","01","4593_013","202508040900","202508050100","01600","03",1.20,168.63,3.74,195.20,26.13,92.93,975.74,2025-08-04 09:06:20.000,2025-08-04 09:06:20.000
"09","01","4593_014","202508040900","202508050100","01600","03",1.21,168.63,3.69,195.20,26.11,92.89,975.29,2025-08-04 09:07:26.000,2025-08-04 09:07:26.000
"09","01","4593_015","202508040900","202508050100","01600","03",1.22,168.63,3.67,195.20,26.08,92.89,974.88,2025-08-04 09:08:31.000,2025-08-04 09:08:31.000
"09","01","8711_001","202508040900","202508050100","01600","03",2.65,208.08,5.20,215.25,25.04,95.91,967.22,2025-08-04 09:09:36.000,2025-08-04 09:09:36.000
"09","01","8711_002","202508040900","202508050100","01600","03",2.72,213.39,5.09,221.57,25.09,95.99,968.40,2025-08-04 09:10:41.000,2025-08-04 09:10:41.000
"09","01","8711_003","202508040900","202508050100","01600","03",2.39,213.39,5.19,221.57,25.07,96.54,968.81,2025-08-04 09:11:46.000,2025-08-04 09:11:46.000
"09","01","8711_004","202508040900","202508050100","01600","03",2.45,213.39,5.20,221.57,25.05,96.82,968.99,2025-08-04 09:12:51.000,2025-08-04 09:12:51.000
"09","01","8711_005","202508040900","202508050100","01600","03",2.32,213.39,4.93,221.57,25.06,96.45,967.82,2025-08-04 09:13:56.000,2025-08-04 09:13:56.000
"09","01","8711_006","202508040900","202508050100","01600","03",2.39,213.39,4.84,221.57,25.07,96.47,967.51,2025-08-04 09:15:02.000,2025-08-04 09:15:02.000
"09","01","8711_007","202508040900","202508050100","01600","03",2.36,213.24,5.19,221.74,25.17,96.27,969.58,2025-08-04 09:16:07.000,2025-08-04 09:16:07.000
"09","01","8711_008","202508040900","202508050100","01600","03",2.40,213.39,5.19,221.57,25.02,96.84,968.50,2025-08-04 09:17:12.000,2025-08-04 09:17:12.000
"09","01","8711_009","202508040900","202508050100","01600","03",2.44,213.39,5.04,221.57,25.01,96.63,968.28,2025-08-04 09:18:17.000,2025-08-04 09:18:17.000
"09","01","8711_010","202508040900","202508050100","01600","03",2.43,213.24,5.17,221.74,25.17,96.61,969.73,2025-08-04 09:19:22.000,2025-08-04 09:19:22.000
"09","01","8711_011","202508040900","202508050100","01600","03",2.51,213.39,5.25,221.57,25.01,97.14,968.84,2025-08-04 09:20:27.000,2025-08-04 09:20:27.000
"09","01","8711_012","202508040900","202508050100","01600","03",2.62,213.39,5.08,221.57,24.97,97.21,968.63,2025-08-04 09:21:32.000,2025-08-04 09:21:32.000
"09","01","8711_013","202508040900","202508050100","01600","03",2.63,213.39,4.95,221.57,25.02,97.08,968.28,2025-08-04 09:22:38.000,2025-08-04 09:22:38.000
"09","01","8931_002","202508040900","202508050100","01600","03",2.01,237.20,3.11,245.78,27.50,90.89,1006.85,2025-08-04 09:23:42.000,2025-08-04 09:23:42.000
"09","01","9581_001","202508040900","202508050100","01600","03",2.92,193.76,6.10,199.37,26.12,93.26,986.87,2025-08-04 09:24:47.000,2025-08-04 09:24:47.000
"09","01","9581_002","202508040900","202508050100","01600","03",2.99,193.76,6.13,199.37,26.23,93.06,987.18,2025-08-04 09:25:51.000,2025-08-04 09:25:51.000
"09","01","9861_011","202508040900","202508050100","01600","03",1.59,241.34,4.17,246.50,27.23,95.88,994.13,2025-08-04 09:26:56.000,2025-08-04 09:26:56.000
"09","01","9861_013","202508040900","202508050100","01600","03",1.62,241.34,4.07,246.50,27.32,96.25,993.92,2025-08-04 09:28:01.000,2025-08-04 09:28:01.000
"09","01","9861_014","202508040900","202508050100","01600","03",1.62,241.34,4.06,246.50,27.41,96.64,993.02,2025-08-04 09:29:06.000,2025-08-04 09:29:06.000
"09","01","9861_015","202508040900","202508050100","01600","03",1.73,208.77,4.45,213.92,27.03,96.83,988.78,2025-08-04 09:30:10.000,2025-08-04 09:30:10.000
"09","01","1968_005","202508040900","202508050200","01700","03",1.41,205.16,4.16,207.74,26.74,95.60,995.39,2025-08-04 08:51:10.000,2025-08-04 08:51:10.000
"09","01","1969_016","202508040900","202508050200","01700","03",1.48,195.22,4.98,205.06,26.94,97.12,987.88,2025-08-04 08:52:14.000,2025-08-04 08:52:14.000
"09","01","4593_001","202508040900","202508050200","01700","03",1.22,82.82,3.09,185.55,25.82,93.52,974.33,2025-08-04 08:53:19.000,2025-08-04 08:53:19.000
"09","01","4593_002","202508040900","202508050200","01700","03",1.24,113.92,3.53,185.74,25.80,93.19,974.33,2025-08-04 08:54:24.000,2025-08-04 08:54:24.000
"09","01","4593_003","202508040900","202508050200","01700","03",1.21,113.92,3.46,185.74,25.79,93.17,974.57,2025-08-04 08:55:29.000,2025-08-04 08:55:29.000
"09","01","4593_004","202508040900","202508050200","01700","03",1.21,113.92,3.41,185.74,25.81,93.16,975.01,2025-08-04 08:56:34.000,2025-08-04 08:56:34.000
"09","01","4593_005","202508040900","202508050200","01700","03",1.21,127.12,3.69,186.56,25.76,93.10,973.66,2025-08-04 08:57:39.000,2025-08-04 08:57:39.000
"09","01","4593_006","202508040900","202508050200","01700","03",1.10,127.12,3.57,186.56,25.78,92.97,973.99,2025-08-04 08:58:44.000,2025-08-04 08:58:44.000
"09","01","4593_007","202508040900","202508050200","01700","03",1.15,68.78,2.96,189.66,25.76,93.19,974.36,2025-08-04 08:59:49.000,2025-08-04 08:59:49.000
"09","01","4593_008","202508040900","202508050200","01700","03",1.10,127.12,3.44,186.56,25.74,93.04,973.77,2025-08-04 09:00:54.000,2025-08-04 09:00:54.000
"09","01","4593_009","202508040900","202508050200","01700","03",1.08,127.12,3.38,186.56,25.80,93.19,974.57,2025-08-04 09:02:00.000,2025-08-04 09:02:00.000
"09","01","4593_010","202508040900","202508050200","01700","03",1.16,127.12,3.59,186.56,25.75,93.11,973.87,2025-08-04 09:03:05.000,2025-08-04 09:03:05.000
"09","01","4593_011","202508040900","202508050200","01700","03",1.17,127.12,3.61,186.56,25.79,93.21,974.59,2025-08-04 09:04:10.000,2025-08-04 09:04:10.000
"09","01","4593_012","202508040900","202508050200","01700","03",1.19,113.92,3.44,185.74,25.83,93.21,975.62,2025-08-04 09:05:15.000,2025-08-04 09:05:15.000
"09","01","4593_013","202508040900","202508050200","01700","03",1.24,113.92,3.42,185.74,25.85,93.25,975.51,2025-08-04 09:06:20.000,2025-08-04 09:06:20.000
"09","01","4593_014","202508040900","202508050200","01700","03",1.26,113.92,3.44,185.74,25.83,93.19,975.04,2025-08-04 09:07:26.000,2025-08-04 09:07:26.000
"09","01","4593_015","202508040900","202508050200","01700","03",1.28,113.92,3.51,185.74,25.82,93.16,974.61,2025-08-04 09:08:31.000,2025-08-04 09:08:31.000
"09","01","8711_001","202508040900","202508050200","01700","03",2.43,208.86,4.24,217.75,25.08,96.26,966.89,2025-08-04 09:09:36.000,2025-08-04 09:09:36.000
"09","01","8711_002","202508040900","202508050200","01700","03",2.46,209.32,3.90,223.12,25.11,96.61,968.11,2025-08-04 09:10:41.000,2025-08-04 09:10:41.000
"09","01","8711_003","202508040900","202508050200","01700","03",2.28,209.32,3.93,223.12,25.01,97.39,968.42,2025-08-04 09:11:46.000,2025-08-04 09:11:46.000
"09","01","8711_004","202508040900","202508050200","01700","03",2.29,209.32,3.93,223.12,25.02,97.64,968.61,2025-08-04 09:12:51.000,2025-08-04 09:12:51.000
"09","01","8711_005","202508040900","202508050200","01700","03",2.25,209.32,3.91,223.12,25.01,96.88,967.46,2025-08-04 09:13:56.000,2025-08-04 09:13:56.000
"09","01","8711_006","202508040900","202508050200","01700","03",2.27,209.32,4.00,223.12,24.98,96.78,967.07,2025-08-04 09:15:02.000,2025-08-04 09:15:02.000
"09","01","8711_007","202508040900","202508050200","01700","03",2.28,209.30,4.29,222.97,25.02,96.78,969.27,2025-08-04 09:16:07.000,2025-08-04 09:16:07.000
"09","01","8711_008","202508040900","202508050200","01700","03",2.29,209.32,3.98,223.12,25.00,97.32,968.11,2025-08-04 09:17:12.000,2025-08-04 09:17:12.000
"09","01","8711_009","202508040900","202508050200","01700","03",2.36,209.32,4.00,223.12,24.98,97.21,967.92,2025-08-04 09:18:17.000,2025-08-04 09:18:17.000
"09","01","8711_010","202508040900","202508050200","01700","03",2.34,209.30,4.30,222.97,25.01,97.22,969.42,2025-08-04 09:19:22.000,2025-08-04 09:19:22.000
"09","01","8711_011","202508040900","202508050200","01700","03",2.38,209.32,3.98,223.12,24.99,97.78,968.47,2025-08-04 09:20:27.000,2025-08-04 09:20:27.000
"09","01","8711_012","202508040900","202508050200","01700","03",2.47,209.32,3.95,223.12,24.98,97.78,968.25,2025-08-04 09:21:32.000,2025-08-04 09:21:32.000
"09","01","8711_013","202508040900","202508050200","01700","03",2.48,209.32,3.99,223.12,24.96,97.55,967.86,2025-08-04 09:22:38.000,2025-08-04 09:22:38.000
"09","01","8931_002","202508040900","202508050200","01700","03",1.94,221.77,3.25,228.44,27.30,91.56,1006.66,2025-08-04 09:23:42.000,2025-08-04 09:23:42.000
"09","01","9581_001","202508040900","202508050200","01700","03",2.54,186.46,5.84,194.04,26.06,93.33,986.71,2025-08-04 09:24:47.000,2025-08-04 09:24:47.000
"09","01","9581_002","202508040900","202508050200","01700","03",2.61,186.46,5.80,194.04,26.12,93.09,986.96,2025-08-04 09:25:51.000,2025-08-04 09:25:51.000
"09","01","9861_011","202508040900","202508050200","01700","03",1.29,225.26,4.08,227.36,27.05,96.36,993.89,2025-08-04 09:26:56.000,2025-08-04 09:26:56.000
"09","01","9861_013","202508040900","202508050200","01700","03",1.31,225.26,4.13,227.36,27.12,96.64,993.67,2025-08-04 09:28:01.000,2025-08-04 09:28:01.000
"09","01","9861_014","202508040900","202508050200","01700","03",1.31,225.26,4.06,227.36,27.24,97.07,992.80,2025-08-04 09:29:06.000,2025-08-04 09:29:06.000
"09","01","9861_015","202508040900","202508050200","01700","03",1.43,200.70,4.62,210.07,26.97,97.23,988.42,2025-08-04 09:30:10.000,2025-08-04 09:30:10.000
"09","01","1968_005","202508040900","202508050300","01800","03",1.35,120.10,3.66,161.33,26.84,95.94,995.45,2025-08-04 08:51:10.000,2025-08-04 08:51:10.000
"09","01","1969_016","202508040900","202508050300","01800","03",1.45,191.44,4.47,203.26,27.04,97.41,987.99,2025-08-04 08:52:14.000,2025-08-04 08:52:14.000
"09","01","4593_001","202508040900","202508050300","01800","03",1.29,221.36,3.04,77.49,25.79,93.80,974.45,2025-08-04 08:53:19.000,2025-08-04 08:53:19.000
"09","01","4593_002","202508040900","202508050300","01800","03",1.09,178.95,2.85,150.62,25.58,93.86,974.37,2025-08-04 08:54:24.000,2025-08-04 08:54:24.000
"09","01","4593_003","202508040900","202508050300","01800","03",1.06,178.95,2.89,150.62,25.59,93.81,974.67,2025-08-04 08:55:29.000,2025-08-04 08:55:29.000
"09","01","4593_004","202508040900","202508050300","01800","03",1.03,178.95,2.82,150.62,25.59,93.86,975.13,2025-08-04 08:56:34.000,2025-08-04 08:56:34.000
"09","01","4593_005","202508040900","202508050300","01800","03",1.16,158.57,3.03,158.82,25.64,93.83,973.85,2025-08-04 08:57:39.000,2025-08-04 08:57:39.000
"09","01","4593_006","202508040900","202508050300","01800","03",1.08,158.57,2.80,158.82,25.63,93.76,974.25,2025-08-04 08:58:44.000,2025-08-04 08:58:44.000
"09","01","4593_007","202508040900","202508050300","01800","03",1.02,181.65,2.66,198.00,25.67,93.90,974.65,2025-08-04 08:59:49.000,2025-08-04 08:59:49.000
"09","01","4593_008","202508040900","202508050300","01800","03",1.07,158.57,2.82,158.82,25.57,93.79,974.09,2025-08-04 09:00:54.000,2025-08-04 09:00:54.000
"09","01","4593_009","202508040900","202508050300","01800","03",1.06,158.57,2.77,158.82,25.63,93.77,974.83,2025-08-04 09:02:00.000,2025-08-04 09:02:00.000
"09","01","4593_010","202508040900","202508050300","01800","03",1.11,158.57,2.78,158.82,25.61,93.86,974.03,2025-08-04 09:03:05.000,2025-08-04 09:03:05.000
"09","01","4593_011","202508040900","202508050300","01800","03",1.13,158.57,3.02,158.82,25.68,93.85,974.80,2025-08-04 09:04:10.000,2025-08-04 09:04:10.000
"09","01","4593_012","202508040900","202508050300","01800","03",1.06,178.95,2.82,150.62,25.60,93.88,975.72,2025-08-04 09:05:15.000,2025-08-04 09:05:15.000
"09","01","4593_013","202508040900","202508050300","01800","03",1.06,178.95,2.82,150.62,25.63,93.89,975.61,2025-08-04 09:06:20.000,2025-08-04 09:06:20.000
"09","01","4593_014","202508040900","202508050300","01800","03",1.09,178.95,2.85,150.62,25.62,93.92,975.11,2025-08-04 09:07:26.000,2025-08-04 09:07:26.000
"09","01","4593_015","202508040900","202508050300","01800","03",1.14,178.95,2.88,150.62,25.60,93.98,974.68,2025-08-04 09:08:31.000,2025-08-04 09:08:31.000
"09","01","8711_001","202508040900","202508050300","01800","03",2.08,212.94,3.91,218.96,25.13,96.66,967.04,2025-08-04 09:09:36.000,2025-08-04 09:09:36.000
"09","01","8711_002","202508040900","202508050300","01800","03",2.13,215.68,4.16,223.70,25.20,97.27,968.26,2025-08-04 09:10:41.000,2025-08-04 09:10:41.000
"09","01","8711_003","202508040900","202508050300","01800","03",2.18,215.68,4.21,223.70,25.00,97.74,968.34,2025-08-04 09:11:46.000,2025-08-04 09:11:46.000
"09","01","8711_004","202508040900","202508050300","01800","03",2.24,215.68,4.20,223.70,25.00,98.01,968.50,2025-08-04 09:12:51.000,2025-08-04 09:12:51.000
"09","01","8711_005","202508040900","202508050300","01800","03",2.19,215.68,4.11,223.70,24.97,97.22,967.37,2025-08-04 09:13:56.000,2025-08-04 09:13:56.000
"09","01","8711_006","202508040900","202508050300","01800","03",2.21,215.68,4.14,223.70,24.95,97.17,966.95,2025-08-04 09:15:02.000,2025-08-04 09:15:02.000
"09","01","8711_007","202508040900","202508050300","01800","03",2.22,215.09,4.49,223.57,25.04,97.18,969.23,2025-08-04 09:16:07.000,2025-08-04 09:16:07.000
"09","01","8711_008","202508040900","202508050300","01800","03",2.23,215.68,4.23,223.70,24.97,97.74,968.03,2025-08-04 09:17:12.000,2025-08-04 09:17:12.000
"09","01","8711_009","202508040900","202508050300","01800","03",2.26,215.68,4.15,223.70,24.98,97.65,967.80,2025-08-04 09:18:17.000,2025-08-04 09:18:17.000
"09","01","8711_010","202508040900","202508050300","01800","03",2.29,215.09,4.48,223.57,25.00,97.60,969.34,2025-08-04 09:19:22.000,2025-08-04 09:19:22.000
"09","01","8711_011","202508040900","202508050300","01800","03",2.30,215.68,4.25,223.70,24.98,98.16,968.40,2025-08-04 09:20:27.000,2025-08-04 09:20:27.000
"09","01","8711_012","202508040900","202508050300","01800","03",2.38,215.68,4.21,223.70,24.98,98.13,968.12,2025-08-04 09:21:32.000,2025-08-04 09:21:32.000
"09","01","8711_013","202508040900","202508050300","01800","03",2.38,215.68,4.21,223.70,24.98,98.02,967.74,2025-08-04 09:22:38.000,2025-08-04 09:22:38.000
"09","01","8931_002","202508040900","202508050300","01800","03",1.69,183.01,3.23,188.88,27.05,92.47,1006.48,2025-08-04 09:23:42.000,2025-08-04 09:23:42.000
"09","01","9581_001","202508040900","202508050300","01800","03",2.44,178.28,5.52,184.78,26.00,94.02,986.59,2025-08-04 09:24:47.000,2025-08-04 09:24:47.000
"09","01","9581_002","202508040900","202508050300","01800","03",2.54,178.28,5.40,184.78,26.05,93.83,986.80,2025-08-04 09:25:51.000,2025-08-04 09:25:51.000
"09","01","9861_011","202508040900","202508050300","01800","03",1.35,200.32,3.69,193.60,27.05,96.65,993.75,2025-08-04 09:26:56.000,2025-08-04 09:26:56.000
"09","01","9861_013","202508040900","202508050300","01800","03",1.32,200.32,3.71,193.60,27.15,96.96,993.52,2025-08-04 09:28:01.000,2025-08-04 09:28:01.000
"09","01","9861_014","202508040900","202508050300","01800","03",1.36,200.32,3.73,193.60,27.23,97.38,992.64,2025-08-04 09:29:06.000,2025-08-04 09:29:06.000
"09","01","9861_015","202508040900","202508050300","01800","03",1.41,193.74,4.34,205.51,26.89,97.49,988.31,2025-08-04 09:30:10.000,2025-08-04 09:30:10.000
"09","01","1968_005","202508040900","202508050400","01900","03",1.38,173.20,3.75,186.33,26.72,95.94,995.55,2025-08-04 08:51:10.000,2025-08-04 08:51:10.000
"09","01","1969_016","202508040900","202508050400","01900","03",1.52,192.86,4.79,199.11,26.96,97.26,988.08,2025-08-04 08:52:14.000,2025-08-04 08:52:14.000
"09","01","4593_001","202508040900","202508050400","01900","03",1.13,181.38,3.58,103.62,25.63,93.98,974.53,2025-08-04 08:53:19.000,2025-08-04 08:53:19.000
"09","01","4593_002","202508040900","202508050400","01900","03",1.26,185.10,3.13,221.35,25.63,93.70,974.60,2025-08-04 08:54:24.000,2025-08-04 08:54:24.000
"09","01","4593_003","202508040900","202508050400","01900","03",1.22,185.10,3.10,221.35,25.62,93.57,974.89,2025-08-04 08:55:29.000,2025-08-04 08:55:29.000
"09","01","4593_004","202508040900","202508050400","01900","03",1.19,185.10,3.10,221.35,25.63,93.62,975.30,2025-08-04 08:56:34.000,2025-08-04 08:56:34.000
"09","01","4593_005","202508040900","202508050400","01900","03",1.18,190.91,3.29,213.55,25.62,93.86,974.00,2025-08-04 08:57:39.000,2025-08-04 08:57:39.000
"09","01","4593_006","202508040900","202508050400","01900","03",1.13,190.91,3.13,213.55,25.66,93.95,974.42,2025-08-04 08:58:44.000,2025-08-04 08:58:44.000
"09","01","4593_007","202508040900","202508050400","01900","03",1.08,187.64,3.01,218.68,25.66,93.95,974.83,2025-08-04 08:59:49.000,2025-08-04 08:59:49.000
"09","01","4593_008","202508040900","202508050400","01900","03",1.15,190.91,3.17,213.55,25.59,93.85,974.24,2025-08-04 09:00:54.000,2025-08-04 09:00:54.000
"09","01","4593_009","202508040900","202508050400","01900","03",1.11,190.91,3.07,213.55,25.64,93.89,975.01,2025-08-04 09:02:00.000,2025-08-04 09:02:00.000
"09","01","4593_010","202508040900","202508050400","01900","03",1.17,190.91,3.15,213.55,25.58,93.80,974.20,2025-08-04 09:03:05.000,2025-08-04 09:03:05.000
"09","01","4593_011","202508040900","202508050400","01900","03",1.17,190.91,3.34,213.55,25.67,93.80,975.01,2025-08-04 09:04:10.000,2025-08-04 09:04:10.000
"09","01","4593_012","202508040900","202508050400","01900","03",1.18,185.10,3.11,221.35,25.67,93.62,975.91,2025-08-04 09:05:15.000,2025-08-04 09:05:15.000
"09","01","4593_013","202508040900","202508050400","01900","03",1.20,185.10,3.10,221.35,25.68,93.67,975.77,2025-08-04 09:06:20.000,2025-08-04 09:06:20.000
"09","01","4593_014","202508040900","202508050400","01900","03",1.23,185.10,3.14,221.35,25.69,93.76,975.34,2025-08-04 09:07:26.000,2025-08-04 09:07:26.000
"09","01","4593_015","202508040900","202508050400","01900","03",1.26,185.10,3.13,221.35,25.65,93.68,974.95,2025-08-04 09:08:31.000,2025-08-04 09:08:31.000
